,name,brand,model,year,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,selling_price,seller_type,owner,seats,engine,transmission,fuel,mileage,torque,dumpName
3416,Mahindra XUV500 W10 AWD,Mahindra,XUV500,2019,2,10000,330.0,140.0,16.0,1800000,Individual,First,7,2179 CC,Manual,Diesel,16.0 kmpl,330Nm@ 1600-2800rpm,W10 AWD
3417,Mahindra XUV500 W7,Mahindra,XUV500,2020,1,120000,360.0,152.87,15.1,830000,Individual,First,7,2179 CC,Manual,Diesel,15.1 kmpl,360Nm@ 1750-2800rpm,W7
3418,Mahindra Xylo E8,Mahindra,Xylo,2009,12,120000,260.0,112.0,14.0,161000,Individual,Third_or_Above,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E8
3419,Mahindra Xylo E4,Mahindra,Xylo,2009,12,300000,260.0,112.0,14.0,150000,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4
3420,Mahindra Xylo D2,Mahindra,Xylo,2009,12,100000,220.0,95.0,13.0,121000,Individual,Second,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3421,Mahindra Xylo E8,Mahindra,Xylo,2009,12,90000,260.0,112.0,14.0,300000,Individual,Second,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E8
3422,Mahindra Xylo E4 BS IV,Mahindra,Xylo,2010,11,168000,260.0,112.0,14.0,229999,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4 BS IV
3423,Mahindra Xylo E4 BS IV,Mahindra,Xylo,2010,11,168000,260.0,112.0,14.0,229999,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4 BS IV
3424,Mahindra Xylo E4 8S,Mahindra,Xylo,2010,11,135000,260.0,112.0,14.0,265000,Individual,First,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4 8S
3425,Mahindra Xylo D2,Mahindra,Xylo,2010,11,100000,220.0,95.0,13.0,300000,Individual,First,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3426,Mahindra Xylo D2,Mahindra,Xylo,2010,11,255000,220.0,95.0,13.0,160000,Individual,Second,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3427,Mahindra Xylo E8 ABS Airbag,Mahindra,Xylo,2010,11,40000,260.0,112.0,14.0,320000,Individual,Second,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E8 ABS Airbag
3428,Mahindra Xylo D2,Mahindra,Xylo,2010,11,120000,220.0,95.0,13.0,250000,Individual,Second,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3429,Mahindra Xylo D2 BS IV,Mahindra,Xylo,2010,11,120000,220.0,95.0,14.0,300000,Individual,Second,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BS IV
3430,Mahindra Xylo E4 BS IV,Mahindra,Xylo,2010,11,146000,260.0,112.0,14.0,245000,Individual,Third_or_Above,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4 BS IV
3431,Mahindra Xylo E4 BS IV,Mahindra,Xylo,2010,11,60000,260.0,112.0,14.0,250000,Individual,Second,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4 BS IV
3432,Mahindra Xylo D2 BS IV,Mahindra,Xylo,2010,11,77088,220.0,95.0,14.0,465000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BS IV
3433,Mahindra Xylo E4,Mahindra,Xylo,2010,11,120000,260.0,112.0,14.0,300000,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4
3434,Mahindra Xylo D2 BS IV,Mahindra,Xylo,2011,10,120000,220.0,95.0,14.0,200000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BS IV
3435,Mahindra Xylo E6,Mahindra,Xylo,2011,10,70000,260.0,112.0,14.0,270000,Individual,Second,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E6
3436,Mahindra Xylo D2,Mahindra,Xylo,2011,10,120000,220.0,95.0,13.0,250000,Individual,First,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3437,Mahindra Xylo D2,Mahindra,Xylo,2011,10,56000,220.0,95.0,13.0,450000,Individual,First,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3438,Mahindra Xylo D2,Mahindra,Xylo,2011,10,100000,220.0,95.0,13.0,250000,Individual,Second,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3439,Mahindra Xylo E4,Mahindra,Xylo,2011,10,116000,260.0,112.0,14.0,240000,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4
3440,Mahindra Xylo D2,Mahindra,Xylo,2011,10,120000,220.0,95.0,13.0,180000,Individual,Second,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3441,Mahindra Xylo D2,Mahindra,Xylo,2011,10,120000,220.0,95.0,13.0,350000,Individual,First,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3442,Mahindra Xylo E8 ABS Airbag,Mahindra,Xylo,2011,10,230000,260.0,112.0,14.0,600000,Individual,First,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E8 ABS Airbag
3443,Mahindra Xylo D2,Mahindra,Xylo,2011,10,200000,220.0,95.0,13.0,200000,Individual,Third_or_Above,8,2489 CC,Manual,Diesel,13.0 kmpl,220Nm at 1400-2600 rpm,D2
3444,Mahindra Xylo E4,Mahindra,Xylo,2011,10,130000,260.0,112.0,14.0,150000,Individual,Second,7,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,E4
3445,Mahindra Xylo D4 BSIV,Mahindra,Xylo,2012,9,120000,260.0,112.0,14.0,350000,Individual,Third_or_Above,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIV
3446,Mahindra Xylo D2 BSIV,Mahindra,Xylo,2012,9,119000,220.0,95.0,14.0,250000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BSIV
3447,Mahindra Xylo D4 BSIII,Mahindra,Xylo,2012,9,117000,260.0,112.0,14.0,250000,Individual,First,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIII
3448,Mahindra Xylo D4 BSIV,Mahindra,Xylo,2012,9,100000,260.0,112.0,14.0,409999,Individual,Second,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIV
3449,Mahindra Xylo D4 BSIV,Mahindra,Xylo,2012,9,86000,260.0,112.0,14.0,310000,Individual,First,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIV
3450,Mahindra Xylo E8 ABS Airbag BSIV,Mahindra,Xylo,2012,9,50000,260.0,112.0,12.2,700000,Individual,First,8,2498 CC,Manual,Diesel,12.2 kmpl,260Nm@ 1800-2200rpm,E8 ABS Airbag BSIV
3451,Mahindra Xylo E4 ABS BS IV,Mahindra,Xylo,2012,9,120000,260.0,112.0,11.68,320000,Individual,First,7,2498 CC,Manual,Diesel,11.68 kmpl,260Nm@ 1800-2200rpm,E4 ABS BS IV
3452,Mahindra Xylo D4 BSIII,Mahindra,Xylo,2013,8,300000,260.0,112.0,14.0,200000,Individual,First,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIII
3453,Mahindra Xylo D4 BSIII,Mahindra,Xylo,2013,8,100000,260.0,112.0,14.0,351000,Individual,Second,8,2498 CC,Manual,Diesel,14.0 kmpl,260 Nm at 1800-2200 rpm,D4 BSIII
3454,Mahindra Xylo E4 BS III,Mahindra,Xylo,2013,8,120000,260.0,112.0,11.68,450000,Individual,Second,7,2498 CC,Manual,Diesel,11.68 kmpl,260Nm@ 1800-2200rpm,E4 BS III
3455,Mahindra Xylo H4,Mahindra,Xylo,2014,7,120000,280.0,118.3,14.02,480000,Individual,Second,7,2179 CC,Manual,Diesel,14.02 kmpl,280Nm@ 2400-2800rpm,H4
3456,Mahindra Xylo D4,Mahindra,Xylo,2014,7,160000,218.0,93.7,14.95,310000,Individual,First,7,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D4
3457,Mahindra Xylo D2 BSIV,Mahindra,Xylo,2014,7,100000,220.0,95.0,14.0,280000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BSIV
3458,Mahindra Xylo E4 BS III,Mahindra,Xylo,2014,7,78000,260.0,112.0,11.68,390000,Individual,First,7,2498 CC,Manual,Diesel,11.68 kmpl,260Nm@ 1800-2200rpm,E4 BS III
3459,Mahindra Xylo D2 BSIV,Mahindra,Xylo,2014,7,140000,220.0,95.0,14.0,395000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BSIV
3460,Mahindra Xylo D4,Mahindra,Xylo,2014,7,120000,218.0,93.7,14.95,320000,Individual,First,7,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D4
3461,Mahindra Xylo H9,Mahindra,Xylo,2014,7,95000,280.0,118.3,14.02,630000,Individual,Second,8,2179 CC,Manual,Diesel,14.02 kmpl,280Nm@ 2400-2800rpm,H9
3462,Mahindra Xylo D4,Mahindra,Xylo,2014,7,120000,218.0,93.7,14.95,445000,Individual,Second,7,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D4
3463,Mahindra Xylo D2 BSIV,Mahindra,Xylo,2014,7,140000,220.0,95.0,14.0,395000,Individual,First,8,2489 CC,Manual,Diesel,14.0 kmpl,220Nm at 1400-2600 rpm,D2 BSIV
3464,Mahindra Xylo D2 BS III,Mahindra,Xylo,2015,6,110000,218.0,93.7,14.95,400000,Individual,First,7,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D2 BS III
3465,Mahindra Xylo H9,Mahindra,Xylo,2015,6,110000,280.0,118.3,14.02,575000,Individual,Second,8,2179 CC,Manual,Diesel,14.02 kmpl,280Nm@ 2400-2800rpm,H9
3466,Mahindra Xylo D2 Maxx,Mahindra,Xylo,2015,6,50000,218.0,93.7,14.95,650000,Individual,First,9,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D2 Maxx
3467,Mahindra Xylo H4,Mahindra,Xylo,2016,5,140000,280.0,118.3,14.02,400000,Individual,Second,7,2179 CC,Manual,Diesel,14.02 kmpl,280Nm@ 2400-2800rpm,H4
3468,Mahindra Xylo D4,Mahindra,Xylo,2018,3,114000,218.0,93.7,14.95,650000,Individual,First,7,2489 CC,Manual,Diesel,14.95 kmpl,218Nm@ 1400-2600rpm,D4
3469,Maruti 800 AC,Maruti,800,1994,27,60000,59.0,37.0,16.1,45000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3470,Maruti 800 Std,Maruti,800,1995,26,70000,59.0,37.0,16.1,55000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3471,Maruti 800 DX,Maruti,800,1996,25,32000,59.0,37.0,16.1,40000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3472,Maruti 800 AC,Maruti,800,1996,25,70000,59.0,37.0,16.1,42000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3473,Maruti 800 DX,Maruti,800,1997,24,25000,59.0,37.0,16.1,60000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3474,Maruti 800 Std,Maruti,800,1997,24,110000,59.0,37.0,16.1,50000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3475,Maruti 800 AC,Maruti,800,1997,24,80000,59.0,37.0,16.1,29999,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3476,Maruti 800 AC,Maruti,800,1997,24,120000,59.0,37.0,16.1,50000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3477,Maruti 800 AC,Maruti,800,1997,24,60000,59.0,37.0,16.1,50000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3478,Maruti 800 AC,Maruti,800,1997,24,120000,59.0,37.0,16.1,40000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3479,Maruti 800 DX,Maruti,800,1998,23,80000,59.0,37.0,16.1,45000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3480,Maruti 800 DX,Maruti,800,1998,23,100000,59.0,37.0,16.1,70000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3481,Maruti 800 AC,Maruti,800,1998,23,70000,59.0,37.0,16.1,40000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3482,Maruti 800 AC,Maruti,800,1998,23,40000,59.0,37.0,16.1,35000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3483,Maruti 800 Std,Maruti,800,1999,22,40000,59.0,37.0,16.1,40000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3484,Maruti 800 AC,Maruti,800,1999,22,60000,59.0,37.0,16.1,55000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3485,Maruti 800 DX,Maruti,800,1999,22,100000,59.0,37.0,16.1,52000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3486,Maruti 800 AC,Maruti,800,1999,22,80000,59.0,37.0,16.1,80000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3487,Maruti 800 DX,Maruti,800,1999,22,50000,59.0,37.0,16.1,40000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX
3488,Maruti 800 AC,Maruti,800,1999,22,26320,59.0,37.0,16.1,80000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3489,Maruti 800 AC,Maruti,800,1999,22,100000,59.0,37.0,16.1,40000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3490,Maruti 800 AC,Maruti,800,2000,21,70000,59.0,37.0,16.1,80000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3491,Maruti 800 AC,Maruti,800,2000,21,50000,59.0,37.0,16.1,45000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3492,Maruti 800 AC,Maruti,800,2000,21,100000,59.0,37.0,16.1,60000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3493,Maruti 800 Std,Maruti,800,2000,21,56194,59.0,37.0,16.1,31000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3494,Maruti 800 AC,Maruti,800,2000,21,100000,59.0,37.0,16.1,65000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3495,Maruti 800 DX BSII,Maruti,800,2001,20,5000,59.0,37.0,16.1,45000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX BSII
3496,Maruti 800 DX 5 Speed,Maruti,800,2001,20,35000,59.0,37.0,16.1,75000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,DX 5 Speed
3497,Maruti 800 Std,Maruti,800,2001,20,42108,59.0,37.0,16.1,39000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3498,Maruti 800 Std,Maruti,800,2001,20,60000,59.0,37.0,16.1,45000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3499,Maruti 800 Std,Maruti,800,2002,19,80000,59.0,37.0,16.1,40000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3500,Maruti 800 AC BSIII,Maruti,800,2002,19,120000,59.0,37.0,16.1,120000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3501,Maruti 800 AC,Maruti,800,2002,19,52365,59.0,37.0,16.1,60000,Dealer,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3502,Maruti 800 Std,Maruti,800,2002,19,62000,59.0,37.0,16.1,50000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3503,Maruti 800 Std BSIII,Maruti,800,2002,19,80000,59.0,37.0,16.1,40000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std BSIII
3504,Maruti 800 AC,Maruti,800,2002,19,70000,59.0,37.0,16.1,45000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3505,Maruti 800 Std BSII,Maruti,800,2003,18,35000,59.0,37.0,16.1,35000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std BSII
3506,Maruti 800 Std MPFi,Maruti,800,2003,18,35000,59.0,37.0,16.1,45000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std MPFi
3507,Maruti 800 Std MPFi,Maruti,800,2003,18,90000,59.0,37.0,16.1,65000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std MPFi
3508,Maruti 800 EX BSII,Maruti,800,2003,18,36088,59.0,37.0,16.1,55599,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,EX BSII
3509,Maruti 800 EX BSII,Maruti,800,2003,18,36088,59.0,37.0,16.1,55599,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,EX BSII
3510,Maruti 800 Std MPFi,Maruti,800,2003,18,62000,59.0,37.0,16.1,42000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std MPFi
3511,Maruti 800 Std MPFi,Maruti,800,2003,18,90000,59.0,37.0,16.1,45000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std MPFi
3512,Maruti 800 Std,Maruti,800,2003,18,58000,59.0,37.0,16.1,45000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3513,Maruti 800 Std,Maruti,800,2003,18,50000,59.0,37.0,16.1,50000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3514,Maruti 800 AC BSIII,Maruti,800,2004,17,80000,59.0,37.0,16.1,81000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3515,Maruti 800 Std BSII,Maruti,800,2004,17,77000,59.0,37.0,16.1,45000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std BSII
3516,Maruti 800 Std,Maruti,800,2004,17,110000,59.0,37.0,16.1,31504,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3517,Maruti 800 AC BSII,Maruti,800,2004,17,50000,59.0,37.0,16.1,55000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSII
3518,Maruti 800 Std BSII,Maruti,800,2004,17,46000,59.0,37.0,16.1,75000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std BSII
3519,Maruti 800 Std BSIII,Maruti,800,2004,17,56432,59.0,37.0,16.1,65000,Dealer,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std BSIII
3520,Maruti 800 EX,Maruti,800,2004,17,220000,59.0,37.0,16.1,70000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,EX
3521,Maruti 800 Std,Maruti,800,2004,17,120000,59.0,37.0,16.1,40000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3522,Maruti 800 AC BSIII,Maruti,800,2004,17,80000,59.0,37.0,16.1,120000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3523,Maruti 800 AC Uniq,Maruti,800,2004,17,18000,59.0,37.0,16.1,50000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC Uniq
3524,Maruti 800 AC,Maruti,800,2004,17,50000,59.0,37.0,16.1,50000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3525,Maruti 800 Std,Maruti,800,2004,17,57000,59.0,37.0,16.1,40000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3526,Maruti 800 AC BSIII,Maruti,800,2004,17,80000,59.0,37.0,16.1,120000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3527,Maruti 800 AC,Maruti,800,2005,16,96000,59.0,37.0,16.1,40000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3528,Maruti 800 AC,Maruti,800,2005,16,55425,59.0,37.0,16.1,45000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3529,Maruti 800 Std,Maruti,800,2006,15,80000,59.0,37.0,16.1,81000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3530,Maruti 800 AC,Maruti,800,2006,15,40000,59.0,37.0,16.1,120000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3531,Maruti 800 Std,Maruti,800,2006,15,59000,59.0,37.0,16.1,114999,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3532,Maruti 800 EX 5 Speed,Maruti,800,2006,15,120000,59.0,37.0,16.1,65000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,EX 5 Speed
3533,Maruti 800 AC,Maruti,800,2006,15,40000,59.0,37.0,16.1,50000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3534,Maruti 800 AC,Maruti,800,2006,15,70000,59.0,37.0,16.1,155000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3535,Maruti 800 AC,Maruti,800,2007,14,90000,59.0,37.0,16.1,90000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3536,Maruti 800 AC BSIII,Maruti,800,2007,14,62000,59.0,37.0,16.1,60000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3537,Maruti 800 AC,Maruti,800,2007,14,10000,59.0,37.0,16.1,35000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3538,Maruti 800 AC,Maruti,800,2007,14,60000,59.0,37.0,16.1,75000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3539,Maruti 800 Std,Maruti,800,2007,14,80000,59.0,37.0,16.1,45000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3540,Maruti 800 AC BSIII,Maruti,800,2007,14,100000,59.0,37.0,16.1,60000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3541,Maruti 800 AC,Maruti,800,2007,14,73257,59.0,37.0,16.1,45000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3542,Maruti 800 AC BSII,Maruti,800,2007,14,60000,59.0,37.0,16.1,125000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSII
3543,Maruti 800 AC,Maruti,800,2008,13,80000,59.0,37.0,16.1,60000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3544,Maruti 800 AC,Maruti,800,2008,13,40000,59.0,37.0,16.1,65000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3545,Maruti 800 AC,Maruti,800,2008,13,10000,59.0,37.0,16.1,65000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3546,Maruti 800 AC LPG,Maruti,800,2008,13,87540,49.03325,35.5,16.6,149000,Individual,Third_or_Above,5,796 CC,Manual,Gas,16.6 km/kg,"5.7@ 2,500(kgm@ rpm)",AC LPG
3547,Maruti 800 AC,Maruti,800,2008,13,29000,59.0,37.0,16.1,75000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3548,Maruti 800 AC BSIII,Maruti,800,2008,13,59400,59.0,37.0,16.1,70000,Individual,Third_or_Above,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3549,Maruti 800 AC BSIII,Maruti,800,2009,12,40000,59.0,37.0,16.1,130000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC BSIII
3550,Maruti 800 AC,Maruti,800,2009,12,80000,59.0,37.0,16.1,125000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3551,Maruti 800 Std,Maruti,800,2010,11,70000,59.0,37.0,16.1,120000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3552,Maruti 800 Uniq,Maruti,800,2010,11,100000,58.8399,37.5,14.0,60000,Individual,Third_or_Above,5,796 CC,Manual,Petrol,14.0 kmpl,"6@ 2,500(kgm@ rpm)",Uniq
3553,Maruti 800 AC,Maruti,800,2011,10,120000,59.0,37.0,16.1,100000,Individual,Second,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
3554,Maruti 800 Std,Maruti,800,2012,9,76000,59.0,37.0,16.1,150000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,Std
3555,Maruti 800 AC,Maruti,800,2012,9,51000,59.0,37.0,16.1,100000,Individual,First,4,796 CC,Manual,Petrol,16.1 kmpl,59Nm@ 2500rpm,AC
