,selling_price,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,brand_type_2,seller_Individual,owner_Second,owner_Third_or_Above,transmission_Manual,fuel_Gas,fuel_Petrol
4061,700000,3,13000,115.0,83.1,21.4,0,1,0,0,1,0,1
4062,600000,3,60000,190.0,74.0,27.39,0,1,0,0,1,0,0
4063,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4064,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4065,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4066,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4067,700000,3,10000,115.0,83.1,21.4,0,1,1,0,1,0,1
4068,740000,3,9000,115.0,83.1,21.4,0,1,0,0,0,0,1
4069,700000,3,10000,115.0,83.1,21.4,0,1,1,0,1,0,1
4070,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4071,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4072,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4073,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4074,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4075,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4076,625000,3,22000,115.0,83.1,21.4,0,1,0,0,1,0,1
4077,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4078,800000,3,25000,115.0,83.1,21.4,0,1,0,0,0,0,1
4079,750000,3,15000,150.0,100.5,21.1,0,1,0,0,1,0,1
4080,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4081,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4082,830000,3,5000,115.0,83.1,21.4,0,1,0,0,0,0,1
4083,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4084,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4085,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4086,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4087,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4088,740000,3,9000,115.0,83.1,21.4,0,1,0,0,0,0,1
4089,775000,3,21147,115.0,83.1,21.4,0,0,0,0,0,0,1
4090,775000,3,17000,113.0,81.8,21.01,0,0,0,0,1,0,1
4091,740000,3,38817,190.0,74.0,27.39,0,0,0,0,1,0,0
4092,700000,3,48000,150.0,100.5,21.1,0,1,1,0,1,0,1
4093,760000,3,50000,190.0,74.0,27.39,0,1,0,0,1,0,0
4094,760000,3,50000,190.0,74.0,27.39,0,1,0,0,1,0,0
4095,750000,3,35000,190.0,74.0,27.39,0,1,0,0,1,0,0
4096,650000,2,30000,115.0,83.1,21.4,0,1,0,0,1,0,1
4097,675000,2,16500,113.0,81.8,21.01,0,1,0,0,1,0,1
4098,675000,2,5000,115.0,83.1,21.4,0,1,0,0,0,0,1
4099,760000,2,3000,113.0,81.8,21.01,0,1,0,0,1,0,1
4100,660000,2,10000,115.0,83.1,21.4,0,1,0,0,0,0,1
4101,685000,2,19000,115.0,83.1,21.4,0,1,0,0,0,0,1
4102,500000,2,10000,115.0,83.1,21.4,0,1,0,0,1,0,1
4103,600000,2,20000,115.0,83.1,21.4,0,1,0,0,0,0,1
4104,579000,2,10000,115.0,83.1,21.4,0,1,0,0,1,0,1
4105,711000,2,5000,115.0,83.1,21.4,0,1,0,0,1,0,1
4106,556000,2,10000,113.0,81.8,21.01,0,1,0,0,1,0,1
4107,780000,2,7200,150.0,100.5,21.1,0,1,0,0,1,0,1
4108,630000,1,5000,113.0,81.8,21.01,0,1,0,0,1,0,1
4109,650000,1,7300,113.0,81.8,21.01,0,1,0,0,1,0,1
4110,749000,1,5500,113.0,81.8,21.01,0,1,0,0,1,0,1
4111,745000,5,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4112,780000,5,60000,200.0,88.5,24.3,0,1,0,0,1,0,0
4113,700000,5,110000,200.0,88.5,24.3,0,1,1,0,1,0,0
4114,800000,5,90000,200.0,88.5,24.3,0,1,0,0,1,0,0
4115,839000,5,63000,200.0,88.5,24.3,0,0,0,0,1,0,0
4116,750000,5,83000,200.0,88.5,24.3,0,1,0,0,1,0,0
4117,700000,5,86000,200.0,88.5,24.3,0,1,0,0,1,0,0
4118,765000,5,100000,200.0,88.5,24.3,0,1,1,0,1,0,0
4119,919999,5,90150,200.0,88.5,24.3,0,1,0,0,1,0,0
4120,730000,5,100000,200.0,88.5,24.3,0,1,0,0,1,0,0
4121,610000,5,110000,200.0,88.5,24.3,0,1,0,0,1,0,0
4122,800000,5,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4123,750000,5,80000,200.0,88.5,24.3,0,1,0,0,1,0,0
4124,850000,5,100000,200.0,88.5,24.3,0,1,0,0,1,0,0
4125,950000,5,45000,200.0,88.5,24.3,0,1,0,0,1,0,0
4126,950000,5,46000,200.0,88.5,24.3,0,1,1,0,1,0,0
4127,610000,5,110000,200.0,88.5,24.3,0,1,0,0,1,0,0
4128,640000,5,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4129,650000,5,80000,200.0,88.5,24.3,0,1,1,0,1,0,0
4130,720000,5,40000,200.0,88.5,24.3,0,1,1,0,1,0,0
4131,800000,5,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4132,750000,5,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4133,791000,5,190000,200.0,88.5,24.3,0,1,0,0,1,0,0
4134,670000,4,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4135,650000,4,16200,200.0,88.5,24.3,0,1,0,0,1,0,0
4136,775000,4,75000,200.0,88.5,24.3,0,1,0,0,1,0,0
4137,775000,4,32000,200.0,88.5,24.3,0,0,0,0,1,0,0
4138,750000,4,40000,200.0,88.5,24.3,0,1,0,0,1,0,0
4139,780000,4,40000,200.0,88.5,24.3,0,1,0,0,1,0,0
4140,800000,4,52000,200.0,88.5,24.3,0,1,0,0,1,0,0
4141,780000,4,40000,200.0,88.5,24.3,0,1,0,0,1,0,0
4142,775000,4,80000,200.0,88.5,24.3,0,1,0,0,1,0,0
4143,850000,4,53619,200.0,88.5,24.3,0,0,0,0,1,0,0
4144,750000,4,51777,200.0,88.5,24.3,0,0,0,0,1,0,0
4145,725000,4,60000,200.0,88.5,24.3,0,1,0,0,1,0,0
4146,775000,4,100000,200.0,88.5,24.3,0,1,0,0,1,0,0
4147,700000,4,90000,200.0,88.5,24.3,0,1,0,0,1,0,0
4148,775000,4,32000,200.0,88.5,24.3,0,0,0,0,1,0,0
4149,830000,4,35000,200.0,88.5,24.3,0,1,0,0,1,0,0
4150,711000,4,53000,200.0,88.5,24.3,0,1,0,0,1,0,0
4151,813000,4,110000,200.0,88.5,24.3,0,1,0,0,1,0,0
4152,710000,4,60000,200.0,88.5,24.3,0,1,0,0,1,0,0
4153,750000,4,90000,200.0,88.5,24.3,0,1,0,0,1,0,0
4154,800000,4,51146,200.0,88.5,24.3,0,1,0,0,1,0,0
4155,760000,4,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4156,800000,4,15381,200.0,88.5,24.3,0,1,0,0,1,0,0
4157,650000,4,70000,200.0,88.5,24.3,0,1,0,0,1,0,0
4158,861000,4,61260,200.0,88.5,24.3,0,0,0,0,1,0,0
4159,925000,4,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4160,775000,4,75000,200.0,88.5,24.3,0,1,0,0,1,0,0
4161,725000,4,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4162,880000,4,25000,200.0,88.5,24.3,0,1,0,0,1,0,0
4163,650000,4,16200,200.0,88.5,24.3,0,1,0,0,1,0,0
4164,869999,4,40000,200.0,88.5,24.3,0,1,0,0,1,0,0
4165,869999,4,60000,200.0,88.5,24.3,0,1,0,0,1,0,0
4166,819999,3,32600,200.0,88.5,24.3,0,0,0,0,1,0,0
4167,750000,3,5000,200.0,88.5,24.3,0,1,0,0,1,0,0
4168,770000,3,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4169,833000,3,35000,200.0,88.5,24.3,0,1,0,0,0,0,0
4170,770000,3,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4171,950000,3,58511,200.0,88.5,24.3,0,0,0,0,1,0,0
4172,875000,3,50000,200.0,88.5,24.3,0,0,0,0,1,0,0
4173,750000,3,5000,200.0,88.5,24.3,0,1,0,0,1,0,0
4174,911999,3,25000,200.0,88.5,24.3,0,1,0,0,0,0,0
4175,900000,3,50000,200.0,88.5,24.3,0,1,1,0,0,0,0
4176,825000,3,35000,200.0,88.5,24.3,0,1,0,0,1,0,0
4177,950000,3,25000,200.0,88.5,24.3,0,1,0,0,1,0,0
4178,910000,3,36500,200.0,88.5,24.3,0,0,0,0,1,0,0
4179,875000,3,50000,200.0,88.5,24.3,0,0,0,0,1,0,0
4180,950000,3,25000,200.0,88.5,24.3,0,1,0,0,1,0,0
4181,800000,3,27000,200.0,88.5,24.3,0,1,0,0,1,0,0
4182,745000,3,48000,200.0,88.5,24.3,0,0,0,0,1,0,0
4183,835000,3,17000,200.0,88.5,24.3,0,0,0,0,1,0,0
4184,725000,3,36521,200.0,88.5,24.3,0,0,0,0,1,0,0
4185,1025000,2,9850,200.0,88.5,24.3,0,1,0,0,0,0,0
4186,860000,2,6500,200.0,88.5,24.3,0,1,0,0,0,0,0
4187,980000,2,50000,200.0,88.5,24.3,0,1,0,0,1,0,0
4188,860000,2,35000,200.0,88.5,24.3,0,1,0,0,0,0,0
4189,892000,2,10000,200.0,88.5,24.3,0,1,0,0,1,0,0
4190,900000,2,40000,200.0,88.5,24.3,0,1,0,0,1,0,0
4191,890000,2,9000,200.0,88.5,24.3,0,1,0,0,1,0,0
4192,810000,1,15000,200.0,88.5,24.3,0,1,0,0,1,0,0
4193,737000,1,10000,138.0,103.26,18.76,0,1,0,0,0,0,1
4194,925000,1,7400,200.0,88.5,24.3,0,1,0,0,0,0,0
4195,320000,7,50000,90.0,67.04,23.1,0,1,0,0,1,0,1
4196,385000,7,25000,90.0,67.04,23.1,0,1,0,0,1,0,1
4197,300000,7,35000,90.0,67.04,23.1,0,1,0,0,1,0,1
4198,325000,7,48000,90.0,67.04,23.1,0,1,0,0,1,0,1
4199,300000,7,80000,90.0,67.04,23.1,0,1,0,0,1,0,1
4200,415000,7,46000,90.0,67.04,21.63,0,0,0,0,1,0,1
4201,385000,7,25000,90.0,67.04,23.1,0,1,0,0,1,0,1
4202,325000,7,65204,90.0,67.04,23.1,0,0,0,0,0,0,1
4203,360000,6,40000,90.0,67.04,23.1,0,1,1,0,1,0,1
4204,350000,6,25000,90.0,67.04,23.1,0,1,0,0,1,0,1
4205,250000,6,100000,125.0,47.0,27.62,0,1,1,0,1,0,0
4206,330000,6,70000,90.0,67.04,23.1,0,1,0,1,1,0,1
4207,400000,6,25000,125.0,47.0,27.62,0,1,0,0,1,0,0
4208,400000,6,60000,90.0,67.04,23.1,0,1,0,0,1,0,1
4209,400000,6,30000,90.0,67.04,23.1,0,1,0,0,1,0,1
4210,290000,6,30000,90.0,67.04,23.1,0,1,1,0,1,0,1
4211,340000,6,40000,125.0,47.0,27.62,0,1,1,0,1,0,0
4212,411000,6,23999,90.0,67.04,23.1,0,0,0,0,0,0,1
4213,400000,6,49907,90.0,67.04,21.63,0,0,0,0,1,0,1
4214,350000,6,29000,90.0,67.04,23.1,0,1,0,0,1,0,1
4215,330000,6,84000,90.0,67.04,23.1,0,1,1,0,1,0,1
4216,400000,6,95000,125.0,47.0,27.62,0,1,0,0,1,0,0
4217,285000,5,70000,125.0,47.0,27.62,0,1,0,0,1,0,0
4218,395000,5,50000,90.0,67.04,23.1,0,1,0,0,1,0,1
4219,400000,5,35000,90.0,67.04,23.1,0,1,0,0,0,0,1
4220,351000,5,60000,90.0,67.04,23.1,0,1,0,0,1,0,1
4221,351000,5,60000,90.0,67.04,23.1,0,1,0,0,1,0,1
4222,400000,5,25000,90.0,67.04,23.1,0,1,0,0,1,0,1
4223,350000,5,17000,90.0,67.04,23.1,0,1,0,0,0,0,1
4224,411000,5,25000,90.0,67.04,23.1,0,1,1,0,1,0,1
4225,459999,5,27000,90.0,67.04,23.1,0,1,0,0,1,0,1
4226,434999,5,10000,90.0,67.04,23.1,0,0,0,0,0,0,1
4227,375000,5,61173,125.0,47.0,27.62,0,0,0,0,1,0,0
4228,484999,4,10000,90.0,67.04,23.1,0,0,0,0,1,0,1
4229,351000,4,36000,90.0,67.04,23.1,0,1,0,0,1,0,1
4230,425000,4,40000,90.0,67.04,23.1,0,1,1,0,1,0,1
4231,400000,4,52000,90.0,67.0,21.63,0,1,0,0,1,0,1
4232,400000,4,30000,90.0,67.04,23.1,0,1,1,0,0,0,1
4233,430000,4,10000,90.0,67.04,23.1,0,1,0,0,1,0,1
4234,395000,4,25000,90.0,67.0,21.63,0,1,0,0,1,0,1
4235,421000,4,59500,90.0,67.04,23.1,0,1,1,0,1,0,1
4236,483000,4,15000,90.0,67.04,23.1,0,1,0,0,1,0,1
4237,350000,4,20000,90.0,67.04,23.1,0,1,1,0,1,0,1
4238,484999,4,10000,90.0,67.04,23.1,0,0,0,0,1,0,1
4239,450000,4,10000,90.0,67.04,23.1,0,1,0,0,0,0,1
4240,483000,4,15000,90.0,67.04,23.1,0,1,0,0,1,0,1
4241,380000,4,50000,90.0,67.04,23.1,0,1,0,0,1,0,1
4242,425000,4,12000,90.0,67.04,23.1,0,1,0,0,1,0,1
4243,475000,3,30000,90.0,67.04,21.63,0,1,0,0,1,0,1
4244,475000,3,30000,90.0,67.04,21.63,0,1,0,0,1,0,1
4245,459999,3,50000,90.0,67.0,21.63,0,1,0,0,1,0,1
4246,580000,3,10000,90.0,67.04,23.1,0,1,0,0,1,0,1
4247,385000,3,50000,90.0,67.04,23.1,0,1,0,0,1,0,1
4248,451999,3,30000,90.0,67.04,23.1,0,1,1,0,0,0,1
4249,545000,3,10000,90.0,67.04,23.1,0,0,0,0,0,0,1
4250,470000,3,30000,90.0,67.04,23.1,0,1,0,0,0,0,1
4251,484999,2,4875,90.0,67.04,21.63,0,0,0,0,1,0,1
4252,500000,2,11000,90.0,67.0,21.63,0,1,0,0,1,0,1
4253,470000,2,9000,90.0,67.04,21.63,0,0,0,0,0,0,1
4254,480000,2,7600,90.0,67.0,21.63,0,1,0,0,1,0,1
4255,490000,2,7000,90.0,67.0,21.63,0,1,0,0,1,0,1
4256,475000,1,13000,90.0,67.04,21.63,0,1,0,0,1,0,1
4257,420000,1,25000,90.0,67.04,21.63,0,1,0,0,1,0,1
4258,250000,1,120000,90.0,67.0,21.63,0,1,1,0,1,0,1
4259,459999,7,145000,200.0,88.5,26.21,0,1,1,0,1,0,0
4260,560000,7,90000,200.0,88.5,26.21,0,1,1,0,1,0,0
4261,535000,6,40000,200.0,88.5,26.21,0,0,0,0,1,0,0
4262,600000,6,110000,200.0,88.5,26.21,0,1,0,0,1,0,0
4263,650000,6,84000,200.0,88.5,28.09,0,1,0,0,1,0,0
4264,650000,6,26000,130.0,91.1,20.73,0,1,0,0,1,0,1
4265,685000,6,30000,130.0,91.1,19.12,0,1,0,0,0,0,1
4266,600000,6,120000,200.0,88.5,26.21,0,1,1,0,1,0,0
4267,550000,6,40000,200.0,88.5,28.09,0,1,0,1,1,0,0
4268,535000,6,40000,200.0,88.5,26.21,0,0,0,0,1,0,0
4269,600000,6,60000,200.0,88.5,26.21,0,1,0,1,1,0,0
4270,625000,6,90000,200.0,88.5,26.21,0,1,0,0,1,0,0
4271,700000,6,60000,200.0,88.5,26.21,0,1,0,0,1,0,0
4272,630000,6,70000,200.0,88.5,26.21,0,1,0,0,1,0,0
4273,600000,6,70000,200.0,88.5,26.21,0,1,0,0,1,0,0
4274,630000,6,70000,200.0,88.5,28.09,0,1,1,0,1,0,0
4275,610000,6,33000,130.0,91.1,20.73,0,1,0,0,1,0,1
4276,730000,6,70000,200.0,88.5,26.21,0,1,0,0,1,0,0
4277,550000,6,29434,130.0,91.1,20.73,0,1,0,0,1,0,1
4278,600000,6,50000,200.0,88.5,26.21,0,1,0,0,1,0,0
4279,610000,6,33000,130.0,91.1,20.73,0,1,0,0,1,0,1
4280,550000,6,50000,200.0,88.5,28.09,0,0,1,0,1,0,0
4281,640000,5,40000,200.0,88.5,28.09,0,1,0,0,1,0,0
4282,650000,5,81000,200.0,88.5,28.09,0,0,1,0,1,0,0
4283,750000,5,80000,200.0,88.5,28.09,0,1,0,0,1,0,0
4284,620000,5,90000,200.0,88.5,28.09,0,1,0,0,1,0,0
4285,700000,5,70000,200.0,88.5,28.09,0,1,0,0,1,0,0
4286,700000,5,20000,130.0,91.1,20.73,0,1,0,0,1,0,1
4287,650000,5,81000,200.0,88.5,28.09,0,0,1,0,1,0,0
4288,715000,5,70000,200.0,88.5,28.09,0,1,1,0,1,0,0
4289,590000,5,40000,130.0,91.1,20.73,0,1,1,0,1,0,1
4290,795000,5,90000,200.0,88.5,28.09,0,1,0,0,1,0,0
4291,800000,4,37000,200.0,88.5,28.09,0,1,0,0,1,0,0
4292,844999,4,70000,200.0,88.5,28.09,0,0,0,0,1,0,0
4293,650000,4,78000,200.0,88.5,28.09,0,1,0,1,1,0,0
4294,650000,4,60000,200.0,88.5,28.09,0,1,0,0,1,0,0
4295,800000,4,28050,200.0,88.5,28.09,0,0,0,0,1,0,0
4296,810000,4,80000,130.0,91.1,20.73,0,1,0,0,1,0,1
4297,750000,4,53000,200.0,88.5,28.09,0,1,0,0,1,0,0
4298,844999,4,70000,200.0,88.5,28.09,0,0,0,0,1,0,0
4299,850000,4,27000,130.0,91.1,20.73,0,1,0,0,1,0,1
4300,720000,4,60000,200.0,88.5,28.09,0,1,0,0,1,0,0
4301,810000,4,47747,200.0,88.5,28.09,0,0,0,0,1,0,0
4302,900000,4,65000,200.0,88.5,28.09,0,1,0,0,1,0,0
4303,720000,4,60000,200.0,88.5,28.09,0,1,0,0,1,0,0
4304,860000,4,80000,200.0,88.5,28.09,0,1,0,0,1,0,0
4305,750000,4,60000,200.0,88.5,28.09,0,1,0,0,1,0,0
4306,650000,4,60000,200.0,88.5,28.09,0,1,0,0,1,0,0
4307,850000,3,64000,138.0,103.25,20.65,0,0,0,0,1,0,1
4308,1000000,3,50000,200.0,88.5,28.09,0,1,0,0,1,0,0
4309,925000,3,23712,200.0,88.5,28.09,0,0,0,0,1,0,0
4310,925000,3,23712,200.0,88.5,28.09,0,0,0,0,1,0,0
4311,1000000,3,40000,200.0,88.5,28.09,0,1,0,0,1,0,0
4312,650000,3,22000,138.0,103.25,21.56,0,1,1,0,1,0,1
4313,720000,3,25000,130.0,91.1,20.73,0,1,0,0,1,0,1
4314,764000,3,25000,130.0,91.1,20.73,0,1,0,0,1,0,1
4315,764000,3,25000,130.0,91.1,20.73,0,1,0,0,1,0,1
4316,975000,3,36000,200.0,88.5,28.09,0,0,0,0,1,0,0
4317,750000,3,25000,200.0,88.5,28.09,0,1,0,0,1,0,0
4318,889000,3,20000,200.0,88.5,28.09,0,1,0,0,1,0,0
4319,950000,3,7500,200.0,88.5,28.09,0,1,0,0,1,0,0
4320,825000,3,82000,200.0,88.5,28.09,0,1,0,0,1,0,0
4321,750000,3,40000,130.0,91.1,20.73,0,1,0,0,1,0,1
4322,889000,3,20000,200.0,88.5,28.09,0,1,0,0,1,0,0
4323,650000,3,22000,138.0,103.25,21.56,0,1,1,0,1,0,1
4324,1025000,2,15000,138.0,103.25,20.28,0,0,0,0,0,0,1
4325,1025000,2,32000,200.0,88.5,28.09,0,1,0,0,1,0,0
4326,1025000,2,32000,200.0,88.5,28.09,0,1,0,0,1,0,0
4327,160000,11,162000,101.0,73.0,15.37,0,1,0,0,1,0,1
4328,150000,11,170000,101.0,73.0,15.37,0,1,0,1,1,0,1
4329,145000,10,50000,101.0,73.0,15.37,0,1,1,0,1,0,1
4330,150000,10,80000,101.0,73.0,15.37,0,1,0,1,1,0,1
4331,180000,10,110000,101.0,73.0,15.37,0,1,1,0,1,0,1
4332,160000,10,100000,101.0,73.0,15.37,0,1,1,0,1,0,1
4333,250000,10,36000,101.0,73.0,15.37,0,1,1,0,1,0,1
4334,209000,10,1,101.0,73.0,15.1,0,1,0,1,1,1,0
4335,190000,9,110000,101.0,73.0,15.37,0,1,0,0,1,0,1
4336,220000,9,270000,85.0,61.7,21.94,0,1,0,0,1,1,0
4337,260000,8,120000,101.0,73.0,15.1,0,1,1,0,1,0,1
4338,204999,8,100000,101.0,73.0,15.1,0,1,0,1,1,0,1
4339,275000,8,80000,101.0,73.0,15.1,0,1,1,0,1,0,1
4340,260000,8,26000,101.0,73.0,15.37,0,1,0,0,1,0,1
4341,260000,8,26000,101.0,73.0,15.37,0,1,0,0,1,0,1
4342,325000,7,70000,85.0,61.7,21.94,0,1,1,0,1,1,0
4343,300000,7,90000,83.0,63.0,21.94,0,1,0,0,1,1,0
4344,300000,7,49025,101.0,73.0,15.37,0,1,0,0,1,0,1
4345,310000,6,72000,101.0,73.0,15.37,0,1,0,0,1,0,1
4346,300000,6,35000,101.0,73.0,15.37,0,1,1,0,1,0,1
4347,315000,6,120000,101.0,73.0,15.37,0,1,1,0,1,0,1
4348,300000,6,19800,101.0,73.0,15.37,0,1,0,0,1,0,1
4349,380000,6,20000,85.0,61.7,21.94,0,1,0,0,1,1,0
4350,270000,5,100000,101.0,73.0,15.37,0,1,0,1,1,0,1
4351,270000,5,100000,101.0,73.0,15.37,0,1,0,1,1,0,1
4352,392000,5,38000,101.0,73.0,15.37,0,1,0,0,1,0,1
4353,330000,5,60000,101.0,73.0,15.37,0,1,0,0,1,0,1
4354,330000,5,47370,83.0,63.0,21.94,0,1,0,0,1,1,0
4355,320000,5,80000,85.0,61.7,21.94,0,1,0,0,1,1,0
4356,375000,5,120000,101.0,73.0,15.37,0,1,0,0,1,0,1
4357,370000,5,58000,101.0,73.0,15.37,0,1,1,0,1,0,1
4358,409999,4,13500,101.0,73.0,15.37,0,1,0,0,1,0,1
4359,370000,4,140000,85.0,61.7,21.94,0,1,0,0,1,1,0
4360,330000,4,90000,101.0,73.0,15.37,0,1,0,0,1,0,1
4361,380000,4,30000,85.0,61.7,21.94,0,1,0,0,1,1,0
4362,400000,4,10000,101.0,73.0,15.37,0,1,0,0,1,0,1
4363,390000,4,70000,101.0,73.0,15.37,0,1,0,0,1,0,1
4364,400000,4,60000,85.0,61.7,21.94,0,1,0,0,1,1,0
4365,390000,4,30000,83.0,63.0,21.94,0,1,0,0,1,1,0
4366,370000,4,25000,85.0,61.7,21.94,0,1,0,0,1,1,0
4367,400000,4,120000,101.0,73.0,15.37,0,1,0,0,1,0,1
4368,350000,4,35000,101.0,73.0,15.37,0,1,0,0,1,0,1
4369,358000,3,44000,101.0,73.0,15.37,0,1,0,0,1,0,1
4370,375000,3,50000,85.0,61.7,21.94,0,1,0,0,1,1,0
4371,450000,2,10000,85.0,61.7,21.94,0,1,0,0,1,1,0
4372,450000,2,60000,85.0,61.7,21.94,0,1,0,0,1,1,0
4373,409999,2,10000,101.0,73.0,15.37,0,1,0,0,1,0,1
4374,395000,2,5000,101.0,73.0,15.37,0,1,0,0,1,0,1
4375,362000,2,120000,85.0,61.7,21.94,0,1,1,0,1,1,0
4376,420000,2,10000,101.0,73.0,15.37,0,1,0,0,1,0,1
4377,400000,2,15000,101.0,73.0,15.37,0,1,0,0,1,0,1
4378,359000,2,5500,101.0,73.0,15.37,0,1,0,0,1,0,1
4379,409999,1,35000,85.0,61.7,20.88,0,1,0,0,1,1,0
4380,415000,1,15000,101.0,73.0,15.37,0,1,0,0,1,0,1
4381,399000,1,5000,85.0,61.7,21.94,0,1,0,0,1,1,0
4382,450000,9,120000,130.0,93.7,16.02,0,1,1,0,1,0,1
4383,400000,9,100000,200.0,88.76,20.77,0,1,0,1,1,0,0
4384,425000,9,96000,200.0,88.8,20.77,0,1,1,0,1,0,0
4385,450000,9,98000,200.0,88.8,20.77,0,1,0,1,1,0,0
4386,520000,9,73000,200.0,88.76,20.77,0,1,0,0,1,0,0
4387,459999,9,87000,200.0,88.76,20.77,0,1,0,0,1,0,0
4388,550000,9,67000,200.0,88.76,20.77,0,1,0,0,1,0,0
4389,350000,9,140000,200.0,88.76,20.77,0,1,0,0,1,0,0
4390,560000,9,200000,200.0,88.76,20.77,0,1,1,0,1,0,0
4391,550000,9,110000,200.0,88.76,20.77,0,1,1,0,1,0,0
4392,400000,9,90000,200.0,88.76,20.77,0,1,0,0,1,0,0
4393,560000,9,59000,130.0,93.7,16.02,0,1,0,0,1,0,1
4394,550000,9,93000,200.0,88.76,20.77,0,1,0,0,1,0,0
4395,625000,8,90000,200.0,88.76,20.77,0,1,1,0,1,0,0
4396,535000,8,90000,130.0,93.7,16.02,0,1,0,1,1,0,1
4397,480000,8,110000,200.0,88.76,20.77,0,1,0,1,1,0,0
4398,630000,8,120000,200.0,88.8,20.77,0,1,1,0,1,0,0
4399,500000,8,60000,130.0,93.7,16.02,0,1,0,0,1,0,1
4400,500000,8,60000,130.0,93.7,16.02,0,1,0,0,1,0,1
4401,600000,8,60000,200.0,88.8,20.77,0,1,0,0,1,0,0
4402,385000,8,100000,200.0,88.8,20.77,0,1,0,1,1,0,0
4403,450000,8,140000,130.0,93.7,16.02,0,1,0,0,1,0,1
4404,599000,8,60000,200.0,88.76,20.77,0,1,1,0,1,0,0
4405,625000,8,160000,200.0,88.76,20.77,0,1,0,1,1,0,0
4406,600000,8,184000,200.0,88.76,20.77,0,1,0,0,1,0,0
4407,600000,8,30000,200.0,88.76,20.77,0,1,1,0,1,0,0
4408,650000,8,170000,200.0,88.76,20.77,0,1,0,1,1,0,0
4409,509999,8,148000,200.0,88.8,20.77,0,1,0,0,1,0,0
4410,497000,8,110000,200.0,88.76,20.77,0,1,0,0,1,0,0
4411,600000,8,60000,200.0,88.8,20.77,0,1,0,1,1,0,0
4412,620000,8,139000,200.0,88.76,20.77,0,1,0,0,1,0,0
4413,600000,8,50000,200.0,88.8,20.77,0,1,1,0,1,0,0
4414,600000,8,120000,200.0,88.8,20.77,0,1,0,1,1,0,0
4415,450000,8,120000,200.0,88.76,20.77,0,1,1,0,1,0,0
4416,550000,8,65000,200.0,88.76,20.77,0,0,0,0,1,0,0
4417,650000,8,90000,200.0,88.76,20.77,0,1,0,0,1,0,0
4418,600000,8,120000,200.0,88.8,20.77,0,1,0,1,1,0,0
4419,700000,8,37659,200.0,88.8,20.77,0,1,0,0,1,0,0
4420,680000,8,37500,200.0,88.8,20.77,0,1,1,0,1,0,0
4421,550000,8,120000,200.0,88.76,20.77,0,1,0,1,1,0,0
4422,500000,8,92000,200.0,88.76,20.77,0,1,0,1,1,0,0
4423,430000,8,90000,130.0,93.7,16.02,0,1,0,0,1,0,1
4424,599000,7,46100,130.0,93.7,16.02,0,0,0,0,1,0,1
4425,610000,7,21000,130.0,93.7,16.02,0,1,0,0,1,0,1
4426,550000,7,50000,200.0,88.76,20.77,0,1,1,0,1,0,0
4427,560000,7,90000,200.0,88.8,20.77,0,1,0,0,1,0,0
4428,560000,7,25000,130.0,93.7,16.02,0,1,0,0,1,0,1
4429,650000,7,90000,200.0,88.8,20.77,0,1,0,0,1,0,0
4430,620000,7,148000,200.0,88.8,20.77,0,1,1,0,1,0,0
4431,570000,7,79000,200.0,88.76,20.77,0,1,1,0,1,0,0
4432,570000,7,80000,200.0,88.8,20.77,0,1,1,0,1,0,0
4433,525000,7,110000,200.0,88.76,20.77,0,1,1,0,1,0,0
4434,450000,7,15000,200.0,88.76,20.77,0,1,1,0,1,0,0
4435,545000,7,110000,200.0,88.76,20.77,0,1,0,0,1,0,0
